rank,score,family,name,center_window_over_core_mean,middle_third_over_side_thirds,core_rms_fraction,top_over_bottom,left_over_right,profile_rmse_x,profile_rmse_y,params_json
17,4.099052610655943,center_dip,center_dip_d0.300_s1.050mm,0.8627783703135913,0.8377393514295829,0.1127601634892419,1.000000004525209,0.9999999930909458,0.13931769571098462,0.1607530128263389,"{""amplitude_dip_family"": ""center_dip"", ""amplitude_dip_depth"": 0.3, ""amplitude_dip_sigma_mm"": 1.0499999999999998}"
18,4.159733844960839,center_dip,center_dip_d0.450_s1.750mm,0.714665826579437,0.7580921463991858,0.19822551949586925,1.0000000047556772,0.9999999868263161,0.1040849283828572,0.17238264755891305,"{""amplitude_dip_family"": ""center_dip"", ""amplitude_dip_depth"": 0.44999999999999996, ""amplitude_dip_sigma_mm"": 1.75}"
19,4.195251861197228,horizontal_input_dip,horizontal_input_dip_d0.750_s2.100mm,0.6702206571596886,0.9963091214552316,0.33137266540546834,1.0000000342954203,1.0000000044898156,0.20154780582042225,0.10028819462085514,"{""amplitude_dip_family"": ""horizontal_input_dip"", ""amplitude_dip_depth"": 0.75, ""amplitude_dip_sigma_mm"": 2.1}"
20,4.214358509121649,center_dip,center_dip_d0.450_s1.050mm,0.8038594509340774,0.7586576357971159,0.17443604702373935,1.0000000108852776,0.9999999937307315,0.1257251639017449,0.21426915600132757,"{""amplitude_dip_family"": ""center_dip"", ""amplitude_dip_depth"": 0.44999999999999996, ""amplitude_dip_sigma_mm"": 1.0499999999999998}"
21,4.235650699838717,horizontal_input_dip,horizontal_input_dip_d0.450_s1.400mm,0.8732230725347293,0.9979579516109395,0.1430643729325109,1.0000000086803036,0.9999999980247417,0.11974054503767621,0.0810262016267926,"{""amplitude_dip_family"": ""horizontal_input_dip"", ""amplitude_dip_depth"": 0.44999999999999996, ""amplitude_dip_sigma_mm"": 1.4}"
22,4.237667248488594,astigmatism,astigmatism_-0.200waves,0.8824011768793512,0.9932873230922293,0.32993201416686785,0.9999999524141425,1.000000023297044,0.15089197395159912,0.17328805034116626,"{""astigmatism_waves"": -0.19999999999999996}"
23,4.293287070639403,HG20_mix,HG20_mix_+0.100,0.8952986779326464,0.8554032206105308,0.12526319273269484,1.0000000007658112,1.0000000035510217,0.14214191111338312,0.14276965066370625,"{""hg20_coefficient"": 0.10000000000000009}"
24,4.346738376312512,horizontal_input_dip,horizontal_input_dip_d0.750_s1.050mm,0.903894231683698,0.9953827937319867,0.2707750496197938,1.0000000227241383,0.9999999946881067,0.13373300930033477,0.1777509723549398,"{""amplitude_dip_family"": ""horizontal_input_dip"", ""amplitude_dip_depth"": 0.75, ""amplitude_dip_sigma_mm"": 1.0499999999999998}"
25,4.362650745573043,center_dip,center_dip_d0.450_s1.400mm,0.732405446718973,0.7456641954984751,0.19548814509969603,1.0000000031196714,0.9999999890095426,0.11185375147444562,0.19539807780035093,"{""amplitude_dip_family"": ""center_dip"", ""amplitude_dip_depth"": 0.44999999999999996, ""amplitude_dip_sigma_mm"": 1.4}"
26,4.370934899165863,vertical_input_dip,vertical_input_dip_d0.150_s0.700mm,0.8734306170175715,0.8408564913952207,0.10249023716538867,0.9999999976160298,0.9999999930606598,0.1594297744094118,0.14885923327146736,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.15, ""amplitude_dip_sigma_mm"": 0.7}"
27,4.498500558275317,vertical_input_dip,vertical_input_dip_d0.150_s1.050mm,0.8816771288700496,0.8502806667522865,0.09651144661733273,0.9999999992541742,0.9999999877494267,0.1589971690403577,0.146186452923401,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.15, ""amplitude_dip_sigma_mm"": 1.0499999999999998}"
28,4.498950988561316,horizontal_input_dip,horizontal_input_dip_d0.600_s1.050mm,0.9077576156543149,0.9966258416836316,0.1933710376431005,1.0000000132384155,1.0000000045398303,0.13511051661947643,0.13664977713296475,"{""amplitude_dip_family"": ""horizontal_input_dip"", ""amplitude_dip_depth"": 0.6, ""amplitude_dip_sigma_mm"": 1.0499999999999998}"
29,4.504095056055172,horizontal_input_dip,horizontal_input_dip_d0.900_s1.400mm,0.7710381153096213,0.9939294706917722,0.4234436035480985,1.0000000416672994,1.0000000161148865,0.13227173078257454,0.19809076523903973,"{""amplitude_dip_family"": ""horizontal_input_dip"", ""amplitude_dip_depth"": 0.9, ""amplitude_dip_sigma_mm"": 1.4}"
30,4.551165626838382,vertical_input_dip,vertical_input_dip_d0.300_s1.400mm,0.7915563783830928,0.7368723924260269,0.1865301413401787,0.9999999911369558,0.9999999828871244,0.14723597363223626,0.1944927346618682,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.3, ""amplitude_dip_sigma_mm"": 1.4}"
31,4.755287043042747,HG20_mix,HG20_mix_+0.200,0.787621057553009,0.7185939324868404,0.2625526319375167,0.9999999943593364,0.9999999895254736,0.11049053266500129,0.19780865252319652,"{""hg20_coefficient"": 0.20000000000000018}"
32,4.953394944303064,vertical_input_dip,vertical_input_dip_d0.150_s1.400mm,0.9060565612172361,0.8767266241671784,0.08231187416078775,0.9999999947796553,0.9999999946035852,0.16086248971969247,0.1404981179568198,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.15, ""amplitude_dip_sigma_mm"": 1.4}"
33,5.06921583568075,beam_offset_x,beam_offset_x_+0.600mm,0.9516668165875044,0.9323910050390166,0.3161971701934516,0.9999999934272358,0.49332464812839155,0.23771160396601443,0.1409141461610965,"{""beam_offset_x_mm"": 0.5999999999999999}"
34,5.165170892368965,HG02_mix,HG02_mix_+0.100,0.894544641423479,0.9993272488538263,0.09110213094153166,1.0000000090776657,0.9999999987085105,0.12709809371148767,0.0835246600474394,"{""hg02_coefficient"": 0.10000000000000009}"
35,5.176362802112958,vertical_input_dip,vertical_input_dip_d0.150_s0.350mm,0.9225418598420191,0.8867986477608261,0.08553078273744773,0.9999999982833602,0.9999999929334529,0.16190758408963055,0.1387222021007614,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.15, ""amplitude_dip_sigma_mm"": 0.35}"
36,5.194686521476674,vertical_input_dip,vertical_input_dip_d0.450_s2.100mm,0.768223641154963,0.7019031990739599,0.23468225031220236,0.9999999971245769,0.9999999842067956,0.13543210078232765,0.2116832356150946,"{""amplitude_dip_family"": ""vertical_input_dip"", ""amplitude_dip_depth"": 0.44999999999999996, ""amplitude_dip_sigma_mm"": 2.1}"
37,5.256528240104841,beam_offset_x,beam_offset_x_-0.600mm,0.9516667336587284,0.9323910276800988,0.3161971721570165,0.9999999944683118,2.0270627144844493,0.31626785117715867,0.140914121463778,"{""beam_offset_x_mm"": -0.6}"
38,5.289378602926682,horizontal_input_dip,horizontal_input_dip_d0.450_s1.050mm,0.925516167719287,0.9976997770312311,0.13003235112905606,1.0000000077080151,1.00000000673393,0.14479574034611634,0.12195646222904402,"{""amplitude_dip_family"": ""horizontal_input_dip"", ""amplitude_dip_depth"": 0.44999999999999996, ""amplitude_dip_sigma_mm"": 1.0499999999999998}"
39,5.37323942234412,center_dip,center_dip_d0.150_s1.400mm,0.9129150900888391,0.9194990698002242,0.058150900142547424,0.99999999901771,0.9999999944361246,0.15290573168407343,0.12404650037522374,"{""amplitude_dip_family"": ""center_dip"", ""amplitude_dip_depth"": 0.15, ""amplitude_dip_sigma_mm"": 1.4}"
