y_m,intensity_norm,target
-0.00078,6.31390457205991e-12,0
-0.0007775,1.4129349057604e-11,0
-0.000775,3.10374644166468e-11,0
-0.0007725,4.28038853375339e-11,0
-0.00077,3.86781972247535e-11,0
-0.0007675,2.20388735667886e-11,0
-0.000765,7.95778337224335e-12,0
-0.0007625,9.44121502464413e-12,0
-0.00076,2.51595329242941e-11,0
-0.0007575,4.04680765992747e-11,0
-0.000755,4.10601280950722e-11,0
-0.0007525,2.64488727496719e-11,0
-0.00075,1.04124953603455e-11,0
-0.0007475,7.87062771736915e-12,0
-0.000745,2.06937063154516e-11,0
-0.0007425,3.60819341688462e-11,0
-0.00074,3.91124311595254e-11,0
-0.0007375,2.73355117396599e-11,0
-0.000735,1.32088710003083e-11,0
-0.0007325,1.18847792553815e-11,0
-0.00073,2.61676132243721e-11,0
-0.0007275,4.34026350658338e-11,0
-0.000725,4.75805193528166e-11,0
-0.0007225,3.50426002111993e-11,0
-0.00072,1.83976909760738e-11,0
-0.0007175,1.45303509596565e-11,0
-0.000715,2.81330748760521e-11,0
-0.0007125,4.68492650952739e-11,0
-0.00071,5.30653819529521e-11,0
-0.0007075,4.11441882341979e-11,0
-0.000705,2.32829923787109e-11,0
-0.0007025,1.79573353146764e-11,0
-0.0007,3.18675499456634e-11,0
-0.0006975,5.29460050840658e-11,0
-0.000695,6.15590072364283e-11,0
-0.0006925,4.93849255512107e-11,0
-0.00069,2.77084265901497e-11,0
-0.0006875,1.68367520847109e-11,0
-0.000685,2.66255122023036e-11,0
-0.0006825,4.69593561363853e-11,0
-0.00068,5.76027449588687e-11,0
-0.0006775,4.80125895345996e-11,0
-0.000675,2.77839939708312e-11,0
-0.0006725,1.73070803255191e-11,0
-0.00067,2.75610212591004e-11,0
-0.0006675,4.89089825363137e-11,0
-0.000665,6.02909376914817e-11,0
-0.0006625,5.02286154633121e-11,0
-0.00066,2.90229287884279e-11,0
-0.0006575,1.958012417561e-11,0
-0.000655,3.50875418300909e-11,0
-0.0006525,6.51247718389036e-11,0
-0.00065,8.43056866608949e-11,0
-0.0006475,7.5912278785384e-11,0
-0.000645,4.8037416991528e-11,0
-0.0006425,2.6372188156292e-11,0
-0.00064,3.00801229317201e-11,0
-0.0006375,5.37745407339347e-11,0
-0.000635,7.31001031954885e-11,0
-0.0006325,6.87050770030073e-11,0
-0.00063,4.53483508298842e-11,0
-0.0006275,2.7312146679279e-11,0
-0.000625,3.43202005562827e-11,0
-0.0006225,6.15254004873996e-11,0
-0.00062,8.36267104133062e-11,0
-0.0006175,7.96801467583282e-11,0
-0.000615,5.44101514107654e-11,0
-0.0006125,3.44971514019679e-11,0
-0.00061,4.25392036040351e-11,0
-0.0006075,7.38463574066686e-11,0
-0.000605,9.95263104801917e-11,0
-0.0006025,9.41768291382681e-11,0
-0.0006,6.18840860587564e-11,0
-0.0005975,3.45409635899134e-11,0
-0.000595,4.25142305616386e-11,0
-0.0005925,8.48792608690519e-11,0
-0.00059,1.2815615441265e-10,0
-0.0005875,1.36034563068098e-10,0
-0.000585,1.02732796642292e-10,0
-0.0005825,5.83299592999488e-11,0
-0.00058,4.05978206976625e-11,0
-0.0005775,5.99448202544403e-11,0
-0.000575,9.1047021726818e-11,0
-0.0005725,9.92334177601838e-11,0
-0.00057,7.58708082242256e-11,0
-0.0005675,4.77518524795205e-11,0
-0.000565,5.04964452078869e-11,0
-0.0005625,9.15366090111512e-11,0
-0.00056,1.39595714484379e-10,0
-0.0005575,1.52680569312508e-10,0
-0.000555,1.18778915600099e-10,0
-0.0005525,6.95758511831388e-11,0
-0.00055,5.22259212361643e-11,0
-0.0005475,8.47621570540266e-11,0
-0.000545,1.37881501565705e-10,0
-0.0005425,1.61855923912863e-10,0
-0.00054,1.34065252132863e-10,0
-0.0005375,8.16831713402464e-11,0
-0.000535,5.66570726609486e-11,0
-0.0005325,8.58016017971634e-11,0
-0.00053,1.43836388850792e-10,0
-0.0005275,1.76443929599963e-10,0
-0.000525,1.52564083015756e-10,0
-0.0005225,9.58888015912583e-11,0
-0.00052,6.40103315356241e-11,0
-0.0005175,9.35414423595753e-11,0
-0.000515,1.6331932112371e-10,0
-0.0005125,2.12127149842182e-10,0
-0.00051,1.9578940041669e-10,0
-0.0005075,1.29878432587628e-10,0
-0.000505,7.64464723573714e-11,0
-0.0005025,8.59453411256559e-11,0
-0.0005,1.49000672561291e-10,0
-0.0004975,2.04653323857852e-10,0
-0.000495,1.98432794538458e-10,0
-0.0004925,1.35417923790525e-10,0
-0.00049,7.69577147555e-11,0
-0.0004875,8.28675231435188e-11,0
-0.000485,1.53573677401298e-10,0
-0.0004825,2.27988145714483e-10,0
-0.00048,2.40397405812346e-10,0
-0.0004775,1.82832335940449e-10,0
-0.000475,1.13040268177289e-10,0
-0.0004725,9.95256279015926e-11,0
-0.00047,1.55737996702438e-10,0
-0.0004675,2.26912872189263e-10,0
-0.000465,2.43208100017118e-10,0
-0.0004625,1.88647442586454e-10,0
-0.00046,1.18888106768227e-10,0
-0.0004575,1.0906842329507e-10,0
-0.000455,1.80624853762799e-10,0
-0.0004525,2.77751472041942e-10,0
-0.00045,3.17827514788698e-10,0
-0.0004475,2.69005862535285e-10,0
-0.000445,1.80709774762062e-10,0
-0.0004425,1.36734073278802e-10,0
-0.00044,1.75014623735454e-10,0
-0.0004375,2.51373169330696e-10,0
-0.000435,2.83330693181866e-10,0
-0.0004325,2.32680275408962e-10,0
-0.00043,1.46428809431527e-10,0
-0.0004275,1.1416009110762e-10,0
-0.000425,1.80594179026317e-10,0
-0.0004225,2.97614282903899e-10,0
-0.00042,3.64745604940117e-10,0
-0.0004175,3.22680880850883e-10,0
-0.000415,2.11424336258217e-10,0
-0.0004125,1.35550717358955e-10,0
-0.00041,1.66755536135004e-10,0
-0.0004075,2.75271788566853e-10,0
-0.000405,3.56701101024449e-10,0
-0.0004025,3.3094374013534e-10,0
-0.0004,2.20010310141091e-10,0
-0.0003975,1.29446394698673e-10,0
-0.000395,1.48918333498895e-10,0
-0.0003925,2.65610459157658e-10,0
-0.00039,3.73974464514417e-10,0
-0.0003875,3.74648130548828e-10,0
-0.000385,2.69441446798127e-10,0
-0.0003825,1.61006004968359e-10,0
-0.00038,1.55546169941469e-10,0
-0.0003775,2.60304566225586e-10,0
-0.000375,3.74675694803372e-10,0
-0.0003725,3.8575724488464e-10,0
-0.00037,2.78513998756544e-10,0
-0.0003675,1.54219802092701e-10,0
-0.000365,1.3651046461042e-10,0
-0.0003625,2.52316253826997e-10,0
-0.00036,4.01781115053739e-10,0
-0.0003575,4.49036083413942e-10,0
-0.000355,3.50522037203952e-10,0
-0.0003525,1.99140169278961e-10,0
-0.00035,1.39657468622004e-10,0
-0.0003475,2.32573302860091e-10,0
-0.000345,3.94750759078335e-10,0
-0.0003425,4.7510576089375e-10,0
-0.00034,3.96545773215702e-10,0
-0.0003375,2.30928115356027e-10,0
-0.000335,1.34578917293654e-10,0
-0.0003325,2.02569579083134e-10,0
-0.00033,3.77848136823745e-10,0
-0.0003275,5.01822467150237e-10,0
-0.000325,4.60966521345237e-10,0
-0.0003225,2.93038242777228e-10,0
-0.00032,1.5289551766705e-10,0
-0.0003175,1.68743402020099e-10,0
-0.000315,3.22641382634782e-10,0
-0.0003125,4.67174385538243e-10,0
-0.00031,4.63174503794534e-10,0
-0.0003075,3.10008931492811e-10,0
-0.000305,1.4660508453308e-10,0
-0.0003025,1.22072158802752e-10,0
-0.0003,2.56585655590144e-10,0
-0.0002975,4.22207228975054e-10,0
-0.000295,4.61342108581679e-10,0
-0.0002925,3.32488193995557e-10,0
-0.00029,1.48167780786753e-10,0
-0.0002875,7.07406230168883e-11,0
-0.000285,1.63430177542208e-10,0
-0.0002825,3.3402326969634e-10,0
-0.00028,4.21478353530476e-10,0
-0.0002775,3.43686983443779e-10,0
-0.000275,1.70290929187459e-10,0
-0.0002725,5.59936134443988e-11,0
-0.00027,9.84954936859178e-11,0
-0.0002675,2.51755129771081e-10,0
-0.000265,3.71023025459024e-10,0
-0.0002625,3.44638585474467e-10,0
-0.00026,1.91599536820528e-10,0
-0.0002575,3.99143362812257e-11,0
-0.000255,1.07952316540292e-11,0
-0.0002525,1.15315027406462e-10,0
-0.00025,2.52436485362959e-10,0
-0.0002475,3.02861654278992e-10,0
-0.000245,2.30901162570142e-10,0
-0.0002425,1.07335160601202e-10,0
-0.00024,4.15426088634862e-11,0
-0.0002375,8.85745775705179e-11,0
-0.000235,2.10369098053756e-10,0
-0.0002325,3.16830219766572e-10,0
-0.00023,3.45632414157276e-10,0
-0.0002275,3.15306734796888e-10,0
-0.000225,3.1570373475707e-10,0
-0.0002225,4.50179594028649e-10,0
-0.00022,7.74471658241249e-10,0
-0.0002175,1.27332369152174e-09,0
-0.000215,1.88930358049066e-09,0
-0.0002125,2.58779668271906e-09,0
-0.00021,3.42069018938387e-09,0
-0.0002075,4.54852026449605e-09,0
-0.000205,6.2063001611523e-09,0
-0.0002025,8.64893076879128e-09,0
-0.0002,1.21577332656296e-08,0
-0.0001975,1.7183523568072e-08,0
-0.000195,2.4623197595784e-08,0
-0.0001925,3.61188735576424e-08,0
-0.00019,5.42210673037055e-08,0
-0.0001875,8.23339578104338e-08,0
-0.000185,1.24531739962501e-07,0
-0.0001825,1.85488880941124e-07,0
-0.00018,2.70807250120993e-07,0
-0.0001775,3.87962992575984e-07,0
-0.000175,5.48049221826817e-07,0
-0.0001725,7.68546582359179e-07,0
-0.00017,1.07745531250704e-06,0
-0.0001675,1.51908878401187e-06,0
-0.000165,2.16154534701003e-06,0
-0.0001625,3.10549994970795e-06,0
-0.00016,4.49392907145573e-06,0
-0.0001575,6.52317341422308e-06,0
-0.000155,9.45750863256485e-06,0
-0.0001525,1.36518077157846e-05,0
-0.00015,1.95892850518669e-05,0
-0.0001475,2.79430922534689e-05,0
-0.000145,3.96713970319197e-05,0
-0.0001425,5.61556055331895e-05,0
-0.00014,7.93909583555806e-05,0
-0.0001375,0.000112238498655693,0
-0.000135,0.000158748488974087,0
-0.0001325,0.000224569381492874,0
-0.00013,0.000317465133766399,0
-0.0001275,0.0004479776226006,0
-0.000125,0.000630288223113741,0
-0.0001225,0.000883348068452546,0
-0.00012,0.00123235238547155,0
-0.0001175,0.00171062304272372,0
-0.000115,0.00236193119327774,0
-0.0001125,0.00324324135835892,0
-0.00011,0.00442779900321921,0
-0.0001075,0.00600842845100757,0
-0.000105,0.00810086638832618,0
-0.0001025,0.0108469274375556,0
-0.0001,0.0144172682993193,0
-9.75e-05,0.0190134639266071,0
-9.5e-05,0.0248690174463217,0
-9.25e-05,0.0322488031595302,0
-9e-05,0.041446330823044,0
-8.75e-05,0.0527781874693899,0
-8.5e-05,0.0665751259071503,0
-8.25e-05,0.0831695521698832,0
-8e-05,0.102879576898739,0
-7.75e-05,0.12599023838024,0
-7.5e-05,0.152732863814642,0
-7.25e-05,0.183263743953517,0
-7e-05,0.217643377051404,0
-6.75e-05,0.255817590736209,0
-6.5e-05,0.297601982622365,0
-6.25e-05,0.342671356885037,0
-6e-05,0.390556060726512,1
-5.75e-05,0.440647115997465,1
-5.5e-05,0.492211569336492,1
-5.25e-05,0.544418459279669,1
-5e-05,0.596374359622867,1
-4.75e-05,0.647165952151893,1
-4.5e-05,0.69590593241205,1
-4.25e-05,0.741778079052441,1
-4e-05,0.784077600880546,1
-3.75e-05,0.822243738502605,1
-3.5e-05,0.855882706966696,1
-3.25e-05,0.884780099803242,1
-3e-05,0.908902656808357,1
-2.75e-05,0.928389837418708,1
-2.5e-05,0.943536070439141,1
-2.25e-05,0.954765005043105,1
-2e-05,0.962597607074612,1
-1.75e-05,0.967616443148335,1
-1.5e-05,0.970428810507696,1
-1.25e-05,0.971631354389674,1
-1e-05,0.971778412200752,1
-7.5e-06,0.971355606729189,1
-5e-06,0.970759352044566,1
-2.5e-06,0.970282147947901,1
0,0.970103003577079,1
2.5e-06,0.970282147947901,1
5e-06,0.970759352044566,1
7.5e-06,0.97135560672919,1
1e-05,0.971778412200752,1
1.25e-05,0.971631354389674,1
1.5e-05,0.970428810507696,1
1.75e-05,0.967616443148335,1
2e-05,0.962597607074612,1
2.25e-05,0.954765005043105,1
2.5e-05,0.943536070439141,1
2.75e-05,0.928389837418708,1
3e-05,0.908902656808357,1
3.25e-05,0.884780099803242,1
3.5e-05,0.855882706966696,1
3.75e-05,0.822243738502605,1
4e-05,0.784077600880546,1
4.25e-05,0.741778079052441,1
4.5e-05,0.69590593241205,1
4.75e-05,0.647165952151893,1
5e-05,0.596374359622867,1
5.25e-05,0.544418459279669,1
5.5e-05,0.492211569336492,1
5.75e-05,0.440647115997465,1
6e-05,0.390556060726512,1
6.25e-05,0.342671356885037,0
6.5e-05,0.297601982622365,0
6.75e-05,0.255817590736209,0
7e-05,0.217643377051404,0
7.25e-05,0.183263743953517,0
7.5e-05,0.152732863814642,0
7.75e-05,0.12599023838024,0
8e-05,0.102879576898739,0
8.25e-05,0.0831695521698832,0
8.5e-05,0.0665751259071503,0
8.75e-05,0.0527781874693899,0
9e-05,0.041446330823044,0
9.25e-05,0.0322488031595302,0
9.5e-05,0.0248690174463218,0
9.75e-05,0.0190134639266071,0
0.0001,0.0144172682993193,0
0.0001025,0.0108469274375556,0
0.000105,0.00810086638832618,0
0.0001075,0.00600842845100758,0
0.00011,0.00442779900321921,0
0.0001125,0.00324324135835891,0
0.000115,0.00236193119327774,0
0.0001175,0.00171062304272373,0
0.00012,0.00123235238547155,0
0.0001225,0.000883348068452546,0
0.000125,0.00063028822311374,0
0.0001275,0.000447977622600598,0
0.00013,0.000317465133766398,0
0.0001325,0.000224569381492875,0
0.000135,0.000158748488974087,0
0.0001375,0.000112238498655694,0
0.00014,7.93909583555806e-05,0
0.0001425,5.61556055331898e-05,0
0.000145,3.96713970319198e-05,0
0.0001475,2.79430922534687e-05,0
0.00015,1.95892850518669e-05,0
0.0001525,1.36518077157847e-05,0
0.000155,9.45750863256473e-06,0
0.0001575,6.5231734142231e-06,0
0.00016,4.49392907145573e-06,0
0.0001625,3.10549994970794e-06,0
0.000165,2.16154534701002e-06,0
0.0001675,1.51908878401181e-06,0
0.00017,1.07745531250699e-06,0
0.0001725,7.68546582359204e-07,0
0.000175,5.48049221826763e-07,0
0.0001775,3.87962992576003e-07,0
0.00018,2.70807250121017e-07,0
0.0001825,1.85488880941121e-07,0
0.000185,1.2453173996251e-07,0
0.0001875,8.23339578104266e-08,0
0.00019,5.42210673037031e-08,0
0.0001925,3.61188735576627e-08,0
0.000195,2.46231975957814e-08,0
0.0001975,1.71835235680766e-08,0
0.0002,1.21577332656357e-08,0
0.0002025,8.64893076878721e-09,0
0.000205,6.2063001611523e-09,0
0.0002075,4.54852026449597e-09,0
0.00021,3.42069018938146e-09,0
0.0002125,2.58779668271467e-09,0
0.000215,1.88930358049058e-09,0
0.0002175,1.2733236915218e-09,0
0.00022,7.74471658238443e-10,0
0.0002225,4.50179594027311e-10,0
0.000225,3.15703734757275e-10,0
0.0002275,3.15306734797229e-10,0
0.00023,3.45632414157322e-10,0
0.0002325,3.16830219766246e-10,0
0.000235,2.10369098053724e-10,0
0.0002375,8.85745775704674e-11,0
0.00024,4.15426088635052e-11,0
0.0002425,1.07335160600907e-10,0
0.000245,2.3090116257035e-10,0
0.0002475,3.02861654279348e-10,0
0.00025,2.52436485363307e-10,0
0.0002525,1.15315027406172e-10,0
0.000255,1.07952316539766e-11,0
0.0002575,3.99143362812768e-11,0
0.00026,1.91599536820966e-10,0
0.0002625,3.44638585474212e-10,0
0.000265,3.71023025458929e-10,0
0.0002675,2.51755129770898e-10,0
0.00027,9.84954936856239e-11,0
0.0002725,5.59936134440999e-11,0
0.000275,1.70290929187252e-10,0
0.0002775,3.43686983443831e-10,0
0.00028,4.21478353531515e-10,0
0.0002825,3.34023269695997e-10,0
0.000285,1.63430177542033e-10,0
0.0002875,7.07406230168072e-11,0
0.00029,1.48167780786954e-10,0
0.0002925,3.32488193995778e-10,0
0.000295,4.61342108583281e-10,0
0.0002975,4.22207228976039e-10,0
0.0003,2.56585655589399e-10,0
0.0003025,1.22072158803803e-10,0
0.000305,1.46605084533592e-10,0
0.0003075,3.10008931492877e-10,0
0.00031,4.63174503795262e-10,0
0.0003125,4.67174385538496e-10,0
0.000315,3.2264138263401e-10,0
0.0003175,1.68743402021551e-10,0
0.00032,1.5289551766705e-10,0
0.0003225,2.93038242777716e-10,0
0.000325,4.60966521345151e-10,0
0.0003275,5.018224671497e-10,0
0.00033,3.77848136823651e-10,0
0.0003325,2.0256957908217e-10,0
0.000335,1.34578917293216e-10,0
0.0003375,2.30928115355844e-10,0
0.00034,3.96545773215498e-10,0
0.0003425,4.75105760892763e-10,0
0.000345,3.94750759077423e-10,0
0.0003475,2.32573302860232e-10,0
0.00035,1.3965746862187e-10,0
0.0003525,1.99140169279033e-10,0
0.000355,3.50522037204232e-10,0
0.0003575,4.49036083413826e-10,0
0.00036,4.0178111505316e-10,0
0.0003625,2.52316253827125e-10,0
0.000365,1.36510464610584e-10,0
0.0003675,1.54219802093087e-10,0
0.00037,2.7851399875714e-10,0
0.0003725,3.8575724488565e-10,0
0.000375,3.74675694803982e-10,0
0.0003775,2.60304566225247e-10,0
0.00038,1.55546169941332e-10,0
0.0003825,1.61006004968176e-10,0
0.000385,2.69441446797369e-10,0
0.0003875,3.74648130549375e-10,0
0.00039,3.73974464514285e-10,0
0.0003925,2.65610459157883e-10,0
0.000395,1.48918333499348e-10,0
0.0003975,1.29446394698325e-10,0
0.0004,2.2001031014103e-10,0
0.0004025,3.309437401354e-10,0
0.000405,3.5670110102433e-10,0
0.0004075,2.75271788567124e-10,0
0.00041,1.66755536135039e-10,0
0.0004125,1.35550717358573e-10,0
0.000415,2.11424336257692e-10,0
0.0004175,3.22680880850485e-10,0
0.00042,3.64745604940461e-10,0
0.0004225,2.97614282903927e-10,0
0.000425,1.80594179026007e-10,0
0.0004275,1.14160091107996e-10,0
0.00043,1.46428809430908e-10,0
0.0004325,2.32680275409581e-10,0
0.000435,2.8333069318199e-10,0
0.0004375,2.51373169330351e-10,0
0.00044,1.75014623734656e-10,0
0.0004425,1.36734073278981e-10,0
0.000445,1.80709774761839e-10,0
0.0004475,2.69005862534893e-10,0
0.00045,3.17827514788655e-10,0
0.0004525,2.77751472042072e-10,0
0.000455,1.8062485376277e-10,0
0.0004575,1.09068423295651e-10,0
0.00046,1.18888106768687e-10,0
0.0004625,1.88647442585875e-10,0
0.000465,2.43208100017035e-10,0
0.0004675,2.26912872188712e-10,0
0.00047,1.55737996702233e-10,0
0.0004725,9.9525627901669e-11,0
0.000475,1.13040268177268e-10,0
0.0004775,1.82832335941012e-10,0
0.00048,2.40397405812346e-10,0
0.0004825,2.27988145714633e-10,0
0.000485,1.53573677400399e-10,0
0.0004875,8.2867523142395e-11,0
0.00049,7.69577147554702e-11,0
0.0004925,1.35417923789883e-10,0
0.000495,1.98432794538649e-10,0
0.0004975,2.04653323858203e-10,0
0.0005,1.49000672561892e-10,0
0.0005025,8.59453411260288e-11,0
0.000505,7.64464723577125e-11,0
0.0005075,1.29878432587954e-10,0
0.00051,1.95789400416496e-10,0
0.0005125,2.12127149842272e-10,0
0.000515,1.63319321123099e-10,0
0.0005175,9.35414423600414e-11,0
0.00052,6.40103315357089e-11,0
0.0005225,9.58888015915494e-11,0
0.000525,1.5256408301541e-10,0
0.0005275,1.7644392960001e-10,0
0.00053,1.43836388851129e-10,0
0.0005325,8.58016017973902e-11,0
0.000535,5.66570726610661e-11,0
0.0005375,8.16831713403832e-11,0
0.00054,1.34065252132311e-10,0
0.0005425,1.61855923912979e-10,0
0.000545,1.37881501565678e-10,0
0.0005475,8.47621570541495e-11,0
0.00055,5.22259212358308e-11,0
0.0005525,6.95758511830371e-11,0
0.000555,1.18778915600034e-10,0
0.0005575,1.526805693124e-10,0
0.00056,1.39595714484353e-10,0
0.0005625,9.15366090110965e-11,0
0.000565,5.04964452076168e-11,0
0.0005675,4.77518524794924e-11,0
0.00057,7.58708082241454e-11,0
0.0005725,9.92334177602864e-11,0
0.000575,9.10470217268517e-11,0
0.0005775,5.99448202544998e-11,0
0.00058,4.05978206978485e-11,0
0.0005825,5.83299593002032e-11,0
0.000585,1.02732796642569e-10,0
0.0005875,1.36034563067977e-10,0
0.00059,1.28156154413119e-10,0
0.0005925,8.4879260869163e-11,0
0.000595,4.25142305613499e-11,0
0.0005975,3.4540963589614e-11,0
0.0006,6.18840860584144e-11,0
0.0006025,9.41768291379959e-11,0
0.000605,9.95263104798201e-11,0
0.0006075,7.38463574066303e-11,0
0.00061,4.25392036037693e-11,0
0.0006125,3.44971514019181e-11,0
0.000615,5.44101514111167e-11,0
0.0006175,7.96801467585752e-11,0
0.00062,8.36267104131104e-11,0
0.0006225,6.15254004877629e-11,0
0.000625,3.43202005564458e-11,0
0.0006275,2.73121466793868e-11,0
0.00063,4.53483508297161e-11,0
0.0006325,6.87050770030329e-11,0
0.000635,7.3100103194994e-11,0
0.0006375,5.3774540734019e-11,0
0.00064,3.00801229317201e-11,0
0.0006425,2.63721881561149e-11,0
0.000645,4.80374169913836e-11,0
0.0006475,7.59122787851015e-11,0
0.00065,8.43056866604885e-11,0
0.0006525,6.51247718384763e-11,0
0.000655,3.50875418297963e-11,0
0.0006575,1.95801241757166e-11,0
0.00066,2.90229287886602e-11,0
0.0006625,5.02286154636346e-11,0
0.000665,6.02909376920653e-11,0
0.0006675,4.89089825364183e-11,0
0.00067,2.75610212591462e-11,0
0.0006725,1.73070803252819e-11,0
0.000675,2.77839939706796e-11,0
0.0006775,4.80125895344896e-11,0
0.00068,5.7602744958906e-11,0
0.0006825,4.69593561358362e-11,0
0.000685,2.6625512202297e-11,0
0.0006875,1.68367520847571e-11,0
0.00069,2.77084265904022e-11,0
0.0006925,4.93849255516524e-11,0
0.000695,6.15590072364574e-11,0
0.0006975,5.29460050841475e-11,0
0.0007,3.18675499456017e-11,0
0.0007025,1.79573353146018e-11,0
0.000705,2.32829923786429e-11,0
0.0007075,4.11441882342079e-11,0
0.00071,5.30653819527207e-11,0
0.0007125,4.68492650953647e-11,0
0.000715,2.81330748763318e-11,0
0.0007175,1.45303509597065e-11,0
0.00072,1.83976909760577e-11,0
0.0007225,3.50426002112241e-11,0
0.000725,4.75805193526198e-11,0
0.0007275,4.34026350657964e-11,0
0.00073,2.61676132243328e-11,0
0.0007325,1.18847792554058e-11,0
0.000735,1.32088710003965e-11,0
0.0007375,2.73355117397912e-11,0
0.00074,3.9112431159402e-11,0
0.0007425,3.60819341687691e-11,0
0.000745,2.06937063155491e-11,0
0.0007475,7.87062771746674e-12,0
0.00075,1.04124953604069e-11,0
0.0007525,2.6448872749653e-11,0
0.000755,4.10601280948369e-11,0
0.0007575,4.04680765994426e-11,0
0.00076,2.51595329242113e-11,0
0.0007625,9.44121502480437e-12,0
0.000765,7.95778337218112e-12,0
0.0007675,2.20388735667515e-11,0
0.00077,3.86781972248875e-11,0
0.0007725,4.28038853377542e-11,0
0.000775,3.1037464416684e-11,0
0.0007775,1.41293490575336e-11,0
0.00078,6.3139045720095e-12,0
0.0007825,1.21293730516124e-11,0
0.000785,2.31427619696309e-11,0
0.0007875,2.70986666673268e-11,0
0.00079,2.01221291592345e-11,0
0.0007925,1.01219884190524e-11,0
0.000795,8.47842718240131e-12,0
0.0007975,1.84988485708518e-11,0
0.0008,3.19755680038041e-11,0
0.0008025,3.70171366520065e-11,0
0.000805,2.93434570990871e-11,0
0.0008075,1.60930352252466e-11,0
0.00081,8.69685763569061e-12,0
0.0008125,1.19974822385227e-11,0
0.000815,2.01960971521597e-11,0
0.0008175,2.32911250255332e-11,0
0.00082,1.73799533762821e-11,0
0.0008225,8.58600061998605e-12,0
0.000825,6.8146769590925e-12,0
0.0008275,1.55905954315233e-11,0
0.00083,2.8051728776143e-11,0
0.0008325,3.31305105599127e-11,0
0.000835,2.60114825024657e-11,0
0.0008375,1.27918216938146e-11,0
0.00084,4.85892868228173e-12,0
0.0008425,8.36101122947622e-12,0
0.000845,1.8763146465735e-11,0
0.0008475,2.55029988686097e-11,0
0.00085,2.20987369364345e-11,0
0.0008525,1.20215333488111e-11,0
0.000855,4.93300377421807e-12,0
0.0008575,7.20010991760198e-12,0
0.00086,1.59288572163265e-11,0
0.0008625,2.21139118312693e-11,0
0.000865,1.95981728055342e-11,0
0.0008675,1.10368427075112e-11,0
0.00087,5.16002895010402e-12,0
0.0008725,8.14949236000229e-12,0
0.000875,1.75743924486901e-11,0
0.0008775,2.47119887975777e-11,0
0.00088,2.28983388495774e-11,0
0.0008825,1.37917333348734e-11,0
0.000885,5.58539071583514e-12,0
0.0008875,5.05448301216656e-12,0
0.00089,1.12103476810517e-11,0
0.0008925,1.66337498298389e-11,0
0.000895,1.50404241653272e-11,0
0.0008975,7.62957850720742e-12,0
0.0009,2.03171615186912e-12,0
0.0009025,4.88125824888234e-12,0
0.000905,1.51839823470561e-11,0
0.0009075,2.48538518663966e-11,0
0.00091,2.59201038776546e-11,0
0.0009125,1.76040339154829e-11,0
0.000915,6.71328252590148e-12,0
0.0009175,1.21987938691059e-12,0
0.00092,3.24560222798899e-12,0
0.0009225,7.96408520178597e-12,0
0.000925,9.06699725458319e-12,0
0.0009275,5.19920007290226e-12,0
0.00093,1.09727172215132e-12,0
0.0009325,2.52112312958021e-12,0
0.000935,1.0128898763273e-11,0
0.0009375,1.83673185351884e-11,0
0.00094,2.0477996626992e-11,0
0.0009425,1.4778911802897e-11,0
0.000945,6.20506986819486e-12,0
0.0009475,1.70945199662323e-12,0
0.00095,3.98205812338876e-12,0
0.0009525,9.41138535527322e-12,0
0.000955,1.2003319636705e-11,0
0.0009575,9.26623746409386e-12,0
0.00096,4.36491775372483e-12,0
0.0009625,2.64976873281969e-12,0
0.000965,6.16285593485821e-12,0
0.0009675,1.15696767305294e-11,0
0.00097,1.34818177145162e-11,0
0.0009725,9.82304282825482e-12,0
0.000975,3.93951012477999e-12,0
0.0009775,1.39377474285384e-12,0
0.00098,4.58355565714182e-12,0
0.0009825,1.0417995556274e-11,0
0.000985,1.32828242223778e-11,0
0.0009875,1.03995071370086e-11,0
0.00099,4.40849562201631e-12,0
0.0009925,7.39288345858104e-13,0
0.000995,2.37272184660895e-12,0
0.0009975,7.07146769566425e-12,0
0.001,9.71189857632195e-12,0
0.0010025,7.40444869359513e-12,0
0.001005,2.41944636415541e-12,0
0.0010075,7.56249569293325e-14,0
0.00101,3.59823355313455e-12,0
0.0010125,1.08536861921351e-11,0
0.001015,1.60807248123683e-11,0
0.0010175,1.50174280009705e-11,0
0.00102,8.66665748654142e-12,0
0.0010225,2.28273700715587e-12,0
0.001025,6.39894016261906e-13,0
0.0010275,3.99918777995849e-12,0
0.00103,8.34990660726309e-12,0
0.0010325,9.41319794567751e-12,0
0.001035,6.49623062304852e-12,0
0.0010375,2.69308448059774e-12,0
0.00104,1.55942232145277e-12,0
0.0010425,3.67064789428828e-12,0
0.001045,6.34617758285974e-12,0
0.0010475,6.59405871019269e-12,0
0.00105,4.2267512036865e-12,0
0.0010525,2.07120714014634e-12,0
0.001055,3.13071485422054e-12,0
0.0010575,7.51933834574495e-12,0
0.00106,1.21452626780723e-11,0
0.0010625,1.34239263388211e-11,0
0.001065,1.04287317747523e-11,0
0.0010675,5.56674255682788e-12,0
0.00107,2.29028205729179e-12,0
0.0010725,2.11012259309016e-12,0
0.001075,3.65861687760626e-12,0
0.0010775,4.44428338636334e-12,0
0.00108,3.38950551754441e-12,0
0.0010825,1.68430703315212e-12,0
0.001085,1.31091649594062e-12,0
0.0010875,2.89056351670923e-12,0
0.00109,5.03788774850738e-12,0
0.0010925,5.78099472845286e-12,0
0.001095,4.53416971788506e-12,0
