x_m,intensity_norm,target
-0.0017325,5.05934360693392e-13,0
-0.00173,1.12290166678751e-12,0
-0.0017275,1.36046786822606e-12,0
-0.001725,1.01623672295309e-12,0
-0.0017225,3.91878952135668e-13,0
-0.00172,3.42089719671598e-14,0
-0.0017175,2.81229577921068e-13,0
-0.001715,1.00392208602522e-12,0
-0.0017125,1.73850044844061e-12,0
-0.00171,2.05929339248053e-12,0
-0.0017075,1.86362443392594e-12,0
-0.001705,1.36364245256974e-12,0
-0.0017025,8.58207490650876e-13,0
-0.0017,5.22336547939514e-13,0
-0.0016975,3.73862363964712e-13,0
-0.001695,3.71945729244514e-13,0
-0.0016925,4.89944810356581e-13,0
-0.00169,6.83405206022118e-13,0
-0.0016875,8.31421751675665e-13,0
-0.001685,7.78492797017663e-13,0
-0.0016825,4.84594621043118e-13,0
-0.00168,1.36058447927707e-13,0
-0.0016775,6.20649924972239e-14,0
-0.001675,4.75644266121512e-13,0
-0.0016725,1.25085562914599e-12,0
-0.00167,1.95620435110959e-12,0
-0.0016675,2.15439412920361e-12,0
-0.001665,1.73392211488308e-12,0
-0.0016625,9.91523884989431e-13,0
-0.00166,3.91976599109951e-13,0
-0.0016575,2.1059790096237e-13,0
-0.001655,3.60023614723688e-13,0
-0.0016525,5.30078691558321e-13,0
-0.00165,4.90107791816037e-13,0
-0.0016475,2.73885275359104e-13,0
-0.001645,9.81623192521089e-14,0
-0.0016425,1.22006165052346e-13,0
-0.00164,2.90790421154803e-13,0
-0.0016375,4.06321964034918e-13,0
-0.001635,3.35615419609514e-13,0
-0.0016325,1.41926605302316e-13,0
-0.00163,1.13995193245275e-14,0
-0.0016275,5.82989935476756e-14,0
-0.001625,2.1025450872728e-13,0
-0.0016225,2.88837700817736e-13,0
-0.00162,2.01639271732906e-13,0
-0.0016175,4.98567635456305e-14,0
-0.001615,3.9536977729551e-14,0
-0.0016125,2.79043363292212e-13,0
-0.00161,6.58078113862255e-13,0
-0.0016075,9.26581080226537e-13,0
-0.001605,9.03010641128675e-13,0
-0.0016025,6.23346656213251e-13,0
-0.0016,3.0260666031161e-13,0
-0.0015975,1.5409068252544e-13,0
-0.001595,2.31068999135067e-13,0
-0.0015925,4.17423702976689e-13,0
-0.00159,5.4948291761104e-13,0
-0.0015875,5.44558564966843e-13,0
-0.001585,4.32830812429491e-13,0
-0.0015825,2.96392651104e-13,0
-0.00158,1.96752136388397e-13,0
-0.0015775,1.537982972694e-13,0
-0.001575,1.66522994930811e-13,0
