z40_rms_waves,z20_rms_waves,envelope_score,footprint_iou,outer_band_rmse,inside_fill_fraction,outside_fraction,size50_x_um,size50_y_um,rectangle_accepted,center_ratio,middle_over_sides,core_rms_fraction,hole_target_score
-0.14375,-0.18749999999999997,8.17073076582402,0.8846862468841443,0.4667779270782471,1.0,0.11184567031537877,390.00000000000006,150.0,True,0.7106767201413108,0.947356713813865,0.34218215467325847,2.7172092815604123
-0.14375,-0.175,8.731638452844383,0.8765166970900892,0.4972758369334017,1.0,0.12004724578546118,390.00000000000006,150.0,True,0.7141520308251578,0.9539197104704674,0.3513623944931339,2.8737666414450307
-0.1375,-0.425,6.221076340591223,0.896361631753032,0.27490630750283096,0.8928615009151922,0.0,360.0,130.0,True,0.7891335956280212,0.8920694382121241,0.22564997354211616,0.642049308261991
-0.1375,-0.4125,5.627241630849854,0.907877006002695,0.2553978782616235,0.9043319097010373,0.0,365.00000000000006,130.0,True,0.7769306043777683,0.8930742041135269,0.21879294268082689,0.6433647154744139
-0.1375,-0.39999999999999997,5.04111374618616,0.9193923802523583,0.23681426802973732,0.9158023184868822,0.0,365.00000000000006,130.0,True,0.766070179736276,0.8942410184042922,0.21367024377041396,0.7578839718922276
-0.1375,-0.38749999999999996,4.503328011128524,0.9299277226509861,0.21962731269289612,0.9262965222696766,0.0,365.00000000000006,135.0,True,0.7564341993189405,0.8955484909273558,0.21034993027130425,0.9048618201822911
-0.1375,-0.375,3.670338702808391,0.948793335783413,0.204453354554848,0.9450884685784015,0.0,365.00000000000006,135.0,True,0.7479133591684805,0.8969826109731576,0.2088603772051045,1.0448662532749722
-0.1375,-0.3625,3.0440322505258437,0.962758789660664,0.19205932385290272,0.958999389871873,0.0,370.00000000000006,135.0,True,0.7404098763068505,0.8985374546056538,0.20918203070114383,1.1646843746318332
-0.1375,-0.35,2.567463930280303,0.9735391400220507,0.1833195590579335,0.9697376449054301,0.0,370.00000000000006,135.0,True,0.7338390967537258,0.9002149861063417,0.21124555819145555,1.2620780298055918
-0.1375,-0.33749999999999997,2.238590437759079,0.981379394830332,0.1790899644168383,0.9775472849298352,0.0,370.00000000000006,135.0,True,0.728130566354289,0.9020252882616742,0.2149359850640299,1.3395857627867624
-0.1375,-0.32499999999999996,2.180598284106311,0.9831768865049372,0.18000461890373684,0.984136668700427,0.004935225169648365,370.00000000000006,140.00000000000003,True,0.7232280443838499,0.9039858995382584,0.22010206082152758,1.4019884659332518
-0.1375,-0.3125,2.553343349755848,0.974695746475479,0.18628393535056492,0.987065283709579,0.016534954407294834,375.0,140.00000000000003,True,0.7190888462205659,0.9061210627402541,0.22656797567045805,1.4550288130715916
-0.1375,-0.3,3.0025733334214646,0.9652670393719519,0.19768170131730295,0.9902379499694935,0.02919009450891255,375.0,140.00000000000003,True,0.7156822992320212,0.9084607408146415,0.23414504952827292,1.504598159679467
-0.1375,-0.2875,3.3140306982428327,0.9601368085859181,0.21360341502889216,0.9938987187309335,0.03689251507626818,375.0,140.00000000000003,True,0.7129876677315871,0.9110392636490323,0.24264163179226678,1.5561424912897732
-0.1375,-0.27499999999999997,3.645762228461666,0.9550087873462214,0.23330262689088166,0.9960951799877974,0.042238648363252376,375.0,140.00000000000003,True,0.7109917534666224,0.9138940092848936,0.2518702174865287,1.6142331588915584
-0.1375,-0.26249999999999996,3.9994043489534983,0.9499592691725823,0.25603998567283337,0.9985356924954241,0.047713254974979635,380.00000000000006,140.00000000000003,True,0.7096857812966535,0.9170637116218734,0.2616522615539411,1.6823231818748505
-0.1375,-0.24999999999999997,4.7443596112896795,0.9353729804056377,0.2811623865858336,0.9990237949969494,0.061876933654176694,380.00000000000006,145.0,True,0.7090622748337246,0.920586841048259,0.2718205386176958,1.7626924807631141
-0.1375,-0.2375,5.133366946028769,0.9306806521491278,0.308123322024043,0.9995118974984747,0.06612700946300308,380.00000000000006,145.0,True,0.709112089483622,0.9244998931410406,0.28222045065953394,1.8565613570774688
-0.1375,-0.22499999999999998,5.669753585613919,0.9226856561546287,0.3364711012077167,0.9995118974984747,0.07414942918503448,380.00000000000006,145.0,True,0.7098213810583616,0.9288357720090643,0.2927099871064804,1.9643212743827247
-0.1375,-0.21249999999999997,6.396761532126181,0.9095264623955431,0.36582865405012777,1.0,0.08690807799442897,385.00000000000006,145.0,True,0.7111687593275333,0.9336220204451765,0.3031595341593254,2.0857999287585023
-0.1375,-0.19999999999999998,7.030894742525053,0.8993059380852705,0.39587218126561524,1.0,0.09716866806213506,385.00000000000006,145.0,True,0.7131234014699916,0.9388794637796549,0.31345129839794605,2.2204829615905215
